accident_id;timestamp;address
1310311;25/01/2012 11:30;AVENUE FOCH
1310312;04/12/2012 18:20;AVENUE FOCH
1310313;18/03/2013 17:45;ALLEE DU BORD DE L EAU
1310314;15/09/2013 11:45;ROUTE DES TRIBUNES
1310315;26/03/2012 17:30;ALLEE DE LA REINE MARGUE
1310316;23/05/2012 20:30;ALLEE DE LA REINE MARGUE
1310317;10/11/2012 05:22;ALLEE DE LA REINE MARGUE
1310318;25/10/2013 07:20;ALLEE DE LA REINE MARGUE
1310319;29/03/2012 11:45;ROUTE DE SEVRES A NEUILL
1310320;08/12/2013 18:40;ROUTE DE SEVRES A NEUILL
1310321;12/09/2012 06:30;61, AVENUE DE LA PORTE D
1310322;27/01/2013 22:05;ALLEE DE LA REINE MARGUE
1310323;15/06/2012 01:35;ROUTE DE SURESNES
1310324;20/07/2012 08:30;ALLEE DU BORD DE L EAU
1310325;06/09/2012 18:15;ALLEE DU BORD DE L EAU
1310326;07/05/2012 18:54;ALLEE DU BORD DE L EAU
1310327;12/12/2012 08:30;ALLEE DU BORD DE L EAU
1310328;29/06/2013 18:16;ROUTE DE SEVRES A NEUILL
1310329;11/01/2012 12:30;ALLEE DE LONGCHAMP
1310330;15/01/2012 04:15;ALLEE DE LONGCHAMP
1310331;09/04/2012 01:35;ALLEE DE LA REINE MARGUE
1310332;08/04/2012 16:15;ROUTE DES TRIBUNES
1310333;06/04/2012 17:55;10, ROUTE DU CHAMP D ENT
1310334;06/05/2012 13:30;03, RUE BERANGER
1310335;16/12/2013 09:45;03, PLACE DE LA REPUBLIQ
1310336;12/07/2012 10:50;23, BOULEVARD DU TEMPLE
1310337;24/01/2012 13:54;17, RUE COMMINES
1310338;03/05/2013 11:50;67, BOULEVARD BEAUMARCHA
1310339;27/03/2013 00:40;RUE DES ARCHIVES
1310340;07/05/2012 09:30;115, RUE VIEILLE DU TEMP
1310341;10/07/2013 17:10;04, RUE DE BRAQUE
1310342;28/11/2012 15:55;83, RUE DU TEMPLE
1310343;11/01/2013 04:50;03, BOULEVARD SAINT MART
1310344;14/11/2013 15:10;03, BOULEVARD SAINT MART
1310345;14/06/2012 18:10;162, RUE DU TEMPLE
1310346;18/11/2012 16:20;180, RUE DU TEMPLE
1310347;30/09/2012 09:35;25, RUE NOTRE DAME DE NA
1310348;21/08/2012 12:15;37, RUE REAUMUR
1310349;11/05/2012 09:10;9, PLACE DE LA REPUBLIQU
1310350;26/01/2013 18:55;33, BOULEVARD BEAUMARCHA
1310351;27/09/2013 17:35;34, RUE DE TURENNE
1310352;22/10/2012 15:55;17, BOULEVARD DU TEMPLE
1310353;03/03/2012 14:35;128, RUE DE TURENNE
1310354;20/04/2012 00:35;QUAI DE LA CORSE
1310355;19/09/2012 14:55;10, RUE DE LA CITE
1310356;10/06/2012 14:50;2, PLACE DU CHATELET
1310357;31/05/2013 00:15;16, QUAI DE GESVRES
1310358;13/10/2013 09:15;7, BOULEVARD DE SEBASTOP
1310359;31/03/2013 06:40;RUE DE LA CITE
1310360;02/01/2013 03:20;4, BOULEVARD DE SEBASTOP
1310361;22/07/2013 18:05;04, BOULEVARD DE SEBASTO
1310362;15/01/2012 02:40;14, BOULEVARD DE SEBASTO
1310363;23/10/2012 08:30;16 BIS, BOULEVARD DE SEB
1310364;09/04/2012 10:05;37, RUE DE RIVOLI
1310365;11/01/2012 03:50;QUAI DE GESVRES
1310366;10/10/2012 20:35;76, RUE DE RIVOLI
1310367;10/09/2012 17:30;67, RUE DE LA VERRERIE
1310368;02/03/2012 13:15;19, RUE DU RENARD
1310369;01/05/2013 05:40;RUE DE LOBAU
1310370;18/06/2012 11:02;3, RUE DE LOBAU
1310371;01/05/2012 00:35;20, RUE BEAUBOURG
1310372;04/08/2013 06:27;50, RUE DE RIVOLI
1310373;12/01/2013 21:50;9, RUE DES ARCHIVES
1310374;19/01/2012 01:30;QUAI DE L HOTEL DE VILLE
1310375;21/10/2013 14:25;60, QUAI DE L HOTEL DE V
1310376;23/05/2012 10:30;60, RUE DE L HOTEL DE VI
1310377;12/12/2013 15:05;PONT DE LA TOURNELLE
1310378;02/04/2013 11:25;29, RUE DES ARCHIVES
1310379;18/01/2012 12:00;16, RUE DES DEUX PONTS
1310380;06/02/2012 10:45;56, RUE DES ARCHIVES
1310381;20/09/2012 18:30;20, RUE DES DEUX PONTS
1310382;21/11/2013 19:50;21, RUE DE RIVOLI
1310383;28/01/2013 19:30;VOIE GEORGES POMPIDOU
1310384;10/05/2012 17:10;5, BOULEVARD HENRI IV
1310385;10/03/2012 16:00;10, RUE DE RIVOLI
1310386;21/03/2012 14:00;4, RUE DE RIVOLI
1310387;31/01/2013 19:55;59, RUE REAUMUR
1310388;14/02/2012 18:10;RUE DE TURBIGO
1310389;02/02/2013 12:32;BOULEVARD DE SEBASTOPOL
1310390;06/06/2012 18:40;5, BOULEVARD DE BONNE NO
1310391;13/12/2013 14:57;283, RUE SAINT DENIS
1310392;05/10/2012 12:45;38, RUE ETIENNE MARCEL
1310393;07/06/2012 11:00;073, RUE SAINTE ANNE
1310394;23/04/2013 18:30;15, RUE VIVIENNE
1310395;26/03/2013 10:55;17, RUE D ANTIN
1310396;02/07/2013 09:15;05, BOULEVARD DES ITALIE
1310397;27/10/2012 21:30;21 BOULEVARD MONTMARTRE
1310398;29/09/2012 14:50;39, RUE ETIENNE MARCEL
1310399;11/01/2013 04:20;20, RUE ETIENNE MARCEL
1310400;21/03/2012 11:27;92, RUE D ABOUKIR
1310401;10/04/2012 09:40;60, BOULEVARD DE SEBASTO
1310402;24/05/2013 10:50;58, BOULEVARD DE SEBASTO
1310403;26/12/2013 20:00;28, RUE DE TURBIGO
1310404;10/06/2012 16:45;04BIS-06, RUE AUX OURS
1310405;04/04/2012 08:45;72, RUE REAUMUR
1310406;01/10/2013 19:00;98, BOULEVARD DE SEBASTO
1310407;13/11/2013 20:00;230, RUE SAINT MARTIN
1310408;10/11/2012 15:20;45, RUE DE TURBIGO
1310409;24/08/2012 06:10;100, BOULEVARD DE SEBAST
1310410;07/05/2012 19:07;RUE SAINT MARTIN
1310411;10/09/2012 21:15;43, RUE REAUMUR
1310412;10/04/2013 12:20;43, RUE REAUMUR
1310413;25/08/2012 18:55;35, RUE BEAUBOURG
1310414;30/09/2012 04:00;9, BOULEVARD SAINT DENIS
1310415;06/08/2013 09:05;09, BOULEVARD SAINT DENI
1310416;23/01/2012 21:22;56, RUE BEAUBOURG
1310417;22/07/2012 02:35;67, RUE BEAUBOURG
1310418;11/09/2013 20:30;67, RUE BEAUBOURG
1310419;15/04/2013 13:25;91, RUE BEAUBOURG
1310420;22/06/2012 18:15;67, RUE DU TEMPLE
1310421;11/12/2012 18:10;332, RUE SAINT MARTIN
1310422;17/12/2013 12:05;57, RUE DE TURBIGO
1310423;07/11/2012 19:50;13, RUE VOLTA
1310424;09/06/2012 11:55;21, RUE REAUMUR
1310425;10/02/2013 09:30;63, RUE DE TURBIGO
1310426;06/03/2013 14:55;04, RUE CHAPON
1310427;29/06/2013 13:00;62, RUE DES ARCHIVES
1310428;12/03/2012 15:45;42, RUE DU LOUVRE
1310429;16/06/2012 18:20;22, QUAI DE LA MEGISSERI
1310430;22/06/2012 14:00;22, QUAI DE LA MEGISSERI
1310431;08/05/2013 01:00;RUE DU PONT NEUF
1310432;16/11/2012 14:00;90, RUE SAINT HONORE
1310433;14/08/2012 16:10;22, QUAI DE LA MEGISSERI
1310434;22/03/2013 21:05;102, AVENUE DE SAINT MAN
1310435;17/02/2013 00:10;110, COURS DE VINCENNES
1310436;01/04/2012 04:40;14, AVENUE DE LA PORTE D
1310437;09/08/2012 22:20;BPI VINCENNES ST MANDE
1310438;07/02/2012 06:55;BPE DOREE - ST MANDE
1310439;27/04/2013 05:45;BPE DOREE ST MANDE
1310440;20/12/2013 08:00;BPE DOREE ST MANDE
1310441;18/07/2012 10:40;BPI VINCENNES ST MANDE
1310442;30/12/2012 18:10;BPI VINCENNES ST MANDE
1310443;15/10/2012 12:30;BPE ST MANDE VINCENNES
1310444;14/11/2013 07:00;-, AVENUE DES MINIMES
1310445;06/01/2013 10:00;ROUTE ROYALE DE BEAUTE
1310446;09/09/2012 14:00;AVENUE DAUMESNIL
1310447;20/06/2013 13:50;21, AVENUE DU PRESIDENT
1310448;19/09/2012 17:20;PLACE CHARLES DE GAULLE
1310449;23/05/2013 20:00;PLACE DE LA PORTE DE SAI
1310450;28/05/2013 13:00;980, AVENUE D IENA
1310451;20/09/2013 13:50;AVENUE D IENA
1310452;06/05/2012 15:00;96, AVENUE D IENA
1310453;28/09/2012 00:45;AVENUE DU PRESIDENT WILS
1310454;10/06/2012 05:40;AVENUE D IENA
1310455;12/04/2012 16:20;58, AVENUE D IENA
1310456;11/05/2013 11:00;AVENUE D IENA
1310457;22/03/2012 20:30;56, AVENUE D IENA
1310458;26/09/2012 19:30;PLACE DE LA PORTE D AUTE
1310459;23/09/2013 15:30;1, AVENUE DE L HIPPODROM
1310460;09/04/2013 16:00;24, AVENUE DE NEW YORK
1310461;19/02/2012 08:55;109, BOULEVARD MURAT
1310462;06/05/2012 10:15;71, AVENUE MARCEAU
1310463;21/01/2012 15:25;32, BOULEVARD MURAT
1310464;29/06/2012 12:15;BOULEVARD MURAT
1310465;07/11/2012 09:40;BOULEVARD MURAT
1310466;10/01/2013 17:50;AVENUE MARCEAU
1310467;14/03/2013 14:30;39, AVENUE MARCEAU
1310468;26/12/2013 18:40;10, AVENUE DU PRESIDENT
1310469;12/06/2012 22:20;12, AVENUE DE NEW YORK
1310470;21/07/2013 16:15;AVENUE DU PRESIDENT WILS
1310471;29/09/2013 00:10;87, BOULEVARD EXELMANS
1310472;01/06/2012 18:00;PLACE DE LA PORTE D AUTE
1310473;23/11/2012 14:40;1, PLACE DE LA PORTE D A
1310474;16/03/2013 02:10;BOULEVARD SUCHET
1310475;23/09/2013 08:45;BOULEVARD SUCHET
1310476;21/11/2012 14:41;ROUTE DE LA MUETTE A NEU
1310477;11/10/2013 14:10;AVENUE DU MAHATMA GANDHI
1310478;31/05/2013 10:10;RUE RAFFET
1310479;10/05/2012 19:05;ROUTE DE SEVRES A NEUILL
1310480;03/08/2012 20:50;RUE DU GENERAL NIOX
1310481;06/05/2013 13:50;55, BOULEVARD SUCHET
1310482;03/08/2012 14:50;157, BOULEVARD MURAT
1310483;15/04/2012 17:30;CARREFOUR DE LONGCHAMP
1310484;07/09/2012 07:30;ROUTE DE LA MUETTE A NEU
1310485;24/06/2012 15:52;46, BOULEVARD SUCHET
1310486;10/05/2012 16:30;12, RUE POUSSIN
1310487;20/07/2012 12:25;87, RUE JEAN DE LA FONTA
1310488;24/04/2012 15:15;ROUTE DE SURESNES
1310489;13/07/2012 08:45;QUAI SAINT EXUPERY
1310490;04/05/2013 15:00;61, BOULEVARD DE BEAUSEJ
1310491;21/10/2013 13:30;182, QUAI LOUIS BLERIOT
1310492;01/10/2013 18:30;RUE D AUTEUIL
1310493;18/06/2013 16:00;02, RUE POUSSIN
1310494;19/07/2012 22:15;AVENUE DE SAINT CLOUD
1310495;19/01/2013 02:55;ECHANGEUR MUETTE
1310496;10/04/2013 09:00;ROUTE DE LA MUETTE A NEU
1310497;03/02/2012 13:55;PLACE DE COLOMBIE
1310498;27/05/2012 06:25;ALLEE DE LONGCHAMP
1310499;21/12/2012 09:30;ALLEE DE LONGCHAMP
1310500;13/07/2013 23:00;ALLEE DE LONGCHAMP
1310501;14/09/2012 21:10;ALLEE DE LA REINE MARGUE
1310502;04/05/2012 20:15;QUAI LOUIS BLERIOT
1310503;31/03/2013 07:00;0, BOULEVARD FLANDRIN
1310504;02/09/2013 10:00;77, AVENUE DE VERSAILLES
1310505;07/04/2013 19:15;ROUTE DE SURESNES
1310506;30/04/2013 23:30;CHAUSSEE LA MUETTE
1310507;30/11/2012 07:30;1, RUE LARGILLIERE
1310508;27/01/2013 11:00;RUE LARGILLIERE
1310509;04/04/2013 22:40;ALLEE DE LONGCHAMP
1310510;10/03/2012 19:40;BOULEVARD LANNES
1310511;17/12/2012 14:10;09, BOULEVARD LANNES
1310512;21/05/2013 00:20;9, BOULEVARD LANNES
1310513;08/10/2013 19:30;59, AVENUE DE VERSAILLES
1310514;28/02/2013 05:00;BOULEVARD LANNES
1310515;20/07/2012 09:05;QUAI LOUIS BLERIOT
1310516;12/08/2013 13:20;ROUTE DE SEVRES A NEUILL
1310517;14/06/2012 09:10;PLACE DU MARECHAL DE LAT
1310518;30/03/2012 13:15;45, RUE DE LA POMPE
1310519;11/08/2013 20:10;ALLEE DE LA REINE MARGUE
1310520;29/05/2012 18:00;187, AVENUE VICTOR HUGO
1310521;06/05/2013 16:40;ALLEE DE LONGCHAMP
1310522;28/01/2012 14:40;VOIE GEORGES POMPIDOU
1310523;28/02/2013 18:50;ALLEE DU BORD DE L EAU
1310524;11/11/2013 17:45;ROUTE DES TRIBUNES
1310525;21/05/2012 13:05;AVENUE DE LA PORTE D AUT
1310526;29/02/2012 00:15;ALLEE DE LA REINE MARGUE
1310527;15/07/2013 01:30;ALLEE DE LA REINE MARGUE
1310528;08/07/2012 19:30;ROUTE DE SEVRES A NEUILL
1310529;27/08/2013 18:50;ROUTE DES TRIBUNES
1310530;16/10/2013 09:45;ROUTE DE SEVRES A NEUILL
1310531;16/08/2013 01:05;ALLEE DE LA REINE MARGUE
1310532;28/04/2013 00:40;ALLEE DE LA REINE MARGUE
1310533;23/05/2013 17:30;ALLEE DE LA REINE MARGUE
1310534;10/04/2013 10:25;228, AVENUE DE VERSAILLE
1310535;30/01/2012 12:30;190, AVENUE DE VERSAILLE
1310536;05/09/2013 02:45;131, RUE MICHEL ANGE
1310537;24/04/2012 14:00;78, RUE MICHEL ANGE
1310538;06/08/2013 15:40;12, QUAI SAINT EXUPERY
1310539;20/01/2012 16:30;PORTE D AUTEUIL
1310540;20/09/2013 21:00;ALLEE DE LA REINE MARGUE
1310541;21/12/2013 07:00;PORTE DE SEVRES
1310542;10/02/2012 20:20;PORTE DE LA PLAINE
1310543;31/08/2013 11:40;PORTE DE LA PLAINE
1310544;10/05/2012 16:50;BPI BRANCION PLAINE
1310545;10/07/2012 09:45;237, RUE DE LA CONVENTIO
1310546;28/03/2012 16:20;236, RUE DE LA CONVENTIO
1310547;27/09/2013 18:30;55, RUE DE L ABBE GROULT
1310548;21/02/2013 13:40;250, RUE DE VAUGIRARD
1310549;09/09/2013 18:30;23, RUE DE VOUILLE
1310550;13/06/2013 18:10;202, RUE DE LA CONVENTIO
1310551;18/10/2013 13:15;72, AVENUE DE SUFFREN
1310552;25/05/2013 20:15;136, AVENUE DE SUFFREN
1310553;26/01/2013 17:53;52, AVENUE DE LA MOTTE P
1310554;09/03/2013 09:30;69, BOULEVARD DE GRENELL
1310555;12/06/2013 09:20;107, BOULEVARD DE GRENEL
1310556;24/08/2012 20:20;90, BOULEVARD DE GRENELL
1310557;07/02/2013 09:05;28/32, BOULEVARD DE GREN
1310558;11/06/2013 07:00;31, RUE ALPHONSE BERTILL
1310559;10/11/2012 17:18;39, RUE DE VOUILLE
1310560;23/12/2013 20:40;41, RUE DE VOUILLE
1310561;24/06/2012 02:00;78, RUE DE LA PROCESSION
1310562;31/12/2013 16:30;96, RUE FALGUIERE
1310563;24/06/2013 19:10;34, BOULEVARD DE VAUGIRA
1310564;18/06/2012 15:20;09, BOULEVARD DU MONTPAR
1310565;14/05/2013 11:55;PLACE DE LA REPUBLIQUE D
1310566;13/06/2013 08:40;149, RUE DE SEVRES
1310567;03/05/2013 08:30;15, RUE VALENTIN HAUY
1310568;20/04/2013 12:10;19, AVENUE DU MAINE
1310569;11/01/2013 06:10;24, RUE DE L ARRIVEE
1310570;24/04/2012 15:15;RUE DE L ARRIVEE
1310571;26/06/2012 09:50;29--31, RUE DE L ARRIVEE
1310572;07/04/2012 15:55;17, RUE DE L ARRIVEE
1310573;14/06/2012 19:15;90, AVENUE FOCH
1310574;07/04/2012 00:20;RUE CORTAMBERT
1310575;03/08/2012 08:45;6, AVENUE DE VERSAILLES
1310576;26/11/2013 17:30;PLACE CLEMENT ADER
1310577;08/10/2013 11:50;AVENUE FOCH
1310578;20/01/2012 07:40;ALLEE DE LONGCHAMP
1310579;26/05/2012 10:15;ALLEE DE LA REINE MARGUE
1310580;07/02/2013 19:20;ALLEE DE LA REINE MARGUE
1310581;31/08/2012 16:15;AVENUE BUGEAUD
1310582;18/02/2012 16:05;142, AVENUE VICTOR HUGO
1310583;27/06/2012 14:15;124, RUE DE LONGCHAMP
1310584;10/09/2013 19:00;44, AVENUE BUGEAUD
1310585;04/08/2012 11:00;1, RUE JEAN BOLOGNE
1310586;03/09/2013 19:55;AVENUE FERDINAND BUISSON
1310587;09/06/2012 21:25;AVENUE DE NEUILLY
1310588;07/01/2012 08:15;RUE DE LA POMPE
1310589;12/06/2013 21:05;BPE PASSY AUTEUIL
1310590;16/01/2013 11:45;2, PLACE DE LA PORTE MAI
1310591;05/02/2012 09:00;0, PORTE MAILLOT
1310592;14/10/2012 11:15;45, AVENUE GEORGES MANDE
1310593;16/08/2012 20:40;VOIE GEORGES POMPIDOU
1310594;03/07/2012 09:35;32, AVENUE GEORGES MANDE
1310595;31/07/2012 13:36;AVENUE DE LA PORTE DE SA
1310596;22/12/2012 18:50;19, AVENUE PAUL DOUMER
1310597;22/02/2013 18:30;25, AVENUE PAUL DOUMER
1310598;18/06/2012 15:50;PLACE DE LA PORTE MAILLO
1310599;27/04/2013 22:05;PLACE DE LA PORTE MAILLO
1310600;23/01/2012 20:50;46, AVENUE DU PRESIDENT
1310601;15/02/2012 09:20;PLACE DE LA PORTE MAILLO
1310602;14/06/2013 18:25;89, AVENUE DE LA GRANDE
1310603;26/10/2012 10:30;0, AVENUE FOCH
1310604;18/03/2013 22:10;AVENUE RAYMOND POINCARE
1310605;20/11/2012 15:35;91, AVENUE VICTOR HUGO
1310606;23/09/2012 11:05;87, AVENUE RAYMOND POINC
1310607;29/11/2012 14:30;8-6, RUE DURET
1310608;15/10/2012 19:00;5, RUE DES EAUX
1310609;20/01/2012 18:10;AVENUE DE LA PORTE DE SA
1310610;04/12/2012 07:45;25 BIS, RUE BENJAMIN FRA
1310611;15/09/2013 11:00;23, RUE BENJAMIN FRANKLI
1310612;15/10/2012 11:31;PLACE DU TROCADERO
1310613;16/01/2013 12:30;ECHANGEUR SAINT CLOUD
1310614;12/05/2013 16:50;AVENUE D EYLAU
1310615;25/01/2013 08:55;1, AVENUE RAYMOND POINCA
1310616;22/11/2012 21:00;AVENUE PAUL DOUMER
1310617;25/06/2013 10:45;61, AVENUE DE LA GRANDE
1310618;24/01/2012 23:35;BD PERIPHERIQUE
1310619;16/05/2013 08:30;02, BOULEVARD DELESSERT
1310620;10/06/2012 18:00;ROUTE DE SURESNES
1310621;12/06/2013 15:00;ROUTE DE SURESNES
1310622;06/06/2013 14:40;AVENUE DE NEW YORK
1310623;19/06/2012 20:30;ROUTE DE SURESNES
1310624;13/11/2012 18:08;RUE DE MAGDEBOURG
1310625;22/03/2012 08:15;AVENUE DE LA PORTE DE SA
1310626;12/02/2013 18:30;AVENUE DES NATIONS UNIES
1310627;05/06/2013 13:05;36, AVENUE DU PRESIDENT
1310628;14/05/2012 14:15;53, AVENUE KLEBER
1310629;22/06/2012 23:25;AVENUE DE NEW YORK
1310630;13/07/2012 15:05;PLACE DE VARSOVIE
1310631;25/07/2012 15:00;PORTE DE SAINT CLOUD
1310632;15/04/2012 19:50;AVENUE DES NATIONS UNIES
1310633;01/08/2013 12:30;PLACE DE VARSOVIE
1310634;02/12/2012 14:10;46, AVENUE PHILIPPE AUGU
1310635;10/02/2012 00:12;RUE DE CHARONNE
1310636;27/09/2013 14:15;3, PLACE DE LA NATION
1310637;11/04/2013 18:00;039, RUE FRANCOIS 1ER
1310638;22/06/2012 01:30;3, AVENUE DE FRIEDLAND
1310639;13/01/2012 02:15;62, AVENUE DES CHAMPS EL
1310640;30/03/2013 08:15;41, AVENUE MONTAIGNE
1310641;23/01/2013 07:20;39, AVENUE DES CHAMPS EL
1310642;16/05/2013 18:20;37, AVENUE DES CHAMPS EL
1310643;14/01/2012 03:30;RUE DE BERRI
1310644;07/07/2012 02:30;29, RUE D ARTOIS
1310645;20/04/2012 19:30;AVENUE DES CHAMPS ELYSEE
1310646;09/05/2012 18:35;44, AVENUE DES CHAMPS EL
1310647;19/09/2013 07:10;AVENUE DES CHAMPS ELYSEE
1310648;17/04/2012 20:10;62, RUE DE COURCELLES
1310649;12/07/2012 11:05;60, RUE DE COURCELLES
1310650;12/04/2012 11:45;98 RUE LA BOETIE
1310651;11/02/2013 18:30;21, ROND POINT CHAMPS EL
1310652;14/03/2012 19:30;30, AVENUE FRANKLIN D RO
1310653;06/08/2012 21:20;33, RUE DU COLISEE
1310654;03/08/2012 08:44;6, ROND POINT CHAMPS ELY
1310655;24/09/2012 11:10;ROND POINT CHAMPS ELYSEE
1310656;20/06/2013 11:15;AVENUE DES CHAMPS ELYSEE
1310657;19/08/2013 04:20;ROND POINT CHAMPS ELYSEE
1310658;12/09/2013 13:00;43, AVENUE FRANKLIN D RO
1310659;17/07/2012 16:20;21, AVENUE FRANKLIN D RO
1310660;16/10/2013 08:00;23, AVENUE FRANKLIN D RO
1310661;19/12/2012 06:15;RUE LA BOETIE
1310662;21/08/2013 12:00;113, RUE DU FAUBOURG SAI
1310663;22/12/2013 01:30;ROND POINT CHAMPS ELYSEE
1310664;19/06/2013 16:10;AVENUE DES CHAMPS ELYSEE
1310665;18/09/2013 15:30;21, AVENUE DES CHAMPS EL
1310666;09/12/2012 16:40;94, BOULEVARD MALESHERBE
1310667;20/06/2013 08:30;121, BOULEVARD MALESHERB
1310668;13/09/2012 14:45;20, RUE TREILHARD
1310669;25/09/2013 09:15;113, BOULEVARD MALESHERB
1310670;25/07/2012 18:50;PONT ALEXANDRE III
1310671;28/12/2013 01:20;COURS LA REINE
1310672;26/04/2012 09:05;AVENUE DES CHAMPS ELYSEE
1310673;11/01/2012 07:50;AVENUE DES CHAMPS ELYSEE
1310674;31/12/2012 03:45;PLACE CLEMENCEAU
1310675;21/05/2013 09:30;PLACE CLEMENCEAU
1310676;12/12/2012 15:30;103, BOULEVARD MALESHERB
1310677;17/08/2012 21:00;AVENUE DES CHAMPS ELYSEE
1310678;27/06/2013 20:45;AVENUE DES CHAMPS ELYSEE
1310679;02/11/2012 00:10;AVENUE DE MARIGNY
1310680;04/03/2013 23:25;113, BOULEVARD HAUSSMANN
1310681;16/10/2012 11:00;93, BOULEVARD MALESHERBE
1310682;29/11/2013 08:20;RUE D ARGENSON
1310683;04/09/2013 19:30;0, RUE DE NAPLES
1310684;28/02/2012 14:55;93, BOULEVARD HAUSSMANN
1310685;27/08/2012 04:50;6, AVENUE CESAR CAIRE
1310686;16/05/2013 16:30;15, RUE DE MADRID
1310687;31/08/2013 01:50;PLACE DE LA CONCORDE
1310688;21/11/2013 20:25;PLACE DE LA CONCORDE
1310689;10/07/2012 01:56;PLACE SAINT AUGUSTIN
1310690;08/12/2013 09:40;5, PLACE SAINT AUGUSTIN
1310691;15/01/2012 19:00;PLACE DE LA CONCORDE
1310692;14/04/2013 16:50;VOIE GEORGES POMPIDOU
1310693;09/04/2012 03:30;BOULEVARD DES BATIGNOLLE
1310694;24/06/2013 11:35;RUE DE ROME
1310695;26/09/2013 10:45;PLACE DE LA CONCORDE
1310696;27/06/2013 16:40;PLACE DE LA CONCORDE
1310697;07/08/2013 17:45;68, RUE DE ROME
1310698;07/07/2012 13:00;02, PLACE DE LA CONCORDE
1310699;21/10/2012 16:50;9, RUE DE VIENNE
1310700;03/09/2012 01:10;56, RUE DE ROME
1310701;11/10/2012 02:45;52, RUE DE ROME
1310702;25/03/2012 18:35;4, PLACE DE LA CONCORDE
1310703;04/05/2012 18:00;02, RUE ROYALE
1310704;30/05/2012 15:39;PLACE DE LA CONCORDE
1310705;01/11/2013 00:20;4, PLACE DE LA CONCORDE
1310706;04/10/2013 14:12;PLACE DE LA CONCORDE
1310707;05/02/2013 08:30;PLACE DE LA CONCORDE
1310708;25/08/2013 17:35;PLACE DE LA CONCORDE
1310709;11/01/2013 22:00;PLACE DE LA CONCORDE
1310710;28/12/2013 12:50;3, PLACE DE LA CONCORDE
1310711;06/12/2013 15:15;50, RUE DE ROME
1310712;12/10/2013 11:15;49, RUE DE ROME
1310713;20/01/2012 12:30;42, RUE DE ROME
1310714;07/06/2013 13:45;24, RUE DE VIENNE
1310715;29/11/2012 19:50;4, BOULEVARD MALESHERBES
1310716;29/01/2013 12:45;11, RUE DE LA PEPINIERE
1310717;08/01/2013 02:10;RUE PASQUIER
1310718;20/07/2013 09:00;RUE ROYALE
1310719;09/06/2013 11:55;11, PLACE DE LA MADELEIN
1310720;08/09/2012 14:00;RUE PASQUIER
1310721;07/10/2012 22:42;RUE SAINT LAZARE
1310722;30/07/2012 20:00;11, RUE DE ROME
1310723;26/11/2012 10:20;RUE DE LA PEPINIERE
1310724;16/05/2013 13:15;01, RUE DE LA PEPINIERE
1310725;13/08/2012 21:45;61, RUE DE L ARCADE
1310726;16/10/2012 09:15;11, RUE DE SAINT PETERSB
1310727;12/06/2012 02:20;PLACE DE LA MADELEINE
1310728;29/08/2012 15:30;110, RUE SAINT LAZARE
1310729;17/12/2013 11:30;38, RUE DES MATHURINS
1310730;25/03/2013 17:15;01, RUE DE MOSCOU
1310731;25/02/2013 19:10;COURS ALBERT 1ER
1310732;27/12/2012 23:20;RUE DE MARIGNAN
1310733;13/10/2012 18:30;36, AVENUE GEORGE V
1310734;05/05/2012 11:25;152, BOULEVARD MURAT
1310735;26/01/2013 17:45;BPI SAINT CLOUD MOLITOR
1310736;07/02/2012 19:40;BPE MOLITOR - ST CLOUD
1310737;04/06/2013 16:05;BPE MOLITOR ST CLOUD
1310738;07/12/2013 08:05;BPE MOLITOR ST CLOUD
1310739;09/02/2013 08:45;BPE MOLITOR SAINT CLOUD
1310740;13/08/2013 14:00;RUE HENRY DE LA VAULX
1310741;07/06/2012 15:35;BPE ST CLOUD PT DU JOUR
1310742;02/04/2013 19:45;BPI PT DU JOUR ST CLOUD
1310743;17/04/2013 15:00;PORTE DE SAINT CLOUD
1310744;11/07/2013 18:20;BPE MOLITOR ST CLOUD
1310745;30/07/2012 08:45;BPI ISSY POINT DU JOUR
1310746;23/02/2013 17:35;PORTE DE SAINT CLOUD
1310747;09/10/2013 09:00;BPI ISSY PT DU JOUR
1310748;07/03/2012 19:15;2, RUE POUSSIN
1310749;28/08/2012 14:20;PLACE DE LA PORTE MOLITO
1310750;01/04/2012 14:50;PORTE DE PASSY
1310751;23/04/2012 07:00;PORTE DE PASSY
1310752;20/07/2012 12:50;BPE PASSY AUTEUIL
1310753;17/08/2012 18:30;BPE PASSY AUTEUIL
1310754;06/05/2013 13:00;BPE PASSY AUTEUIL
1310755;07/11/2013 17:35;BPE PASSY AUTEUIL
1310756;01/08/2013 07:30;BPI MOLITOR AUTEUIL
1310757;25/01/2013 18:10;BPI MOLITOR AUTEUIL
1310758;12/01/2013 14:15;BPI ST CLOUD MOLITOR
1310759;12/02/2012 13:10;BPI AUTEUIL PASSY
1310760;24/07/2013 07:45;PORT D AUTEUIL
1310761;18/05/2012 19:00;ECHANGEUR  AUTEUIL
1310762;19/10/2012 18:15;ECHANGEUR AUTEUIL
1310763;04/10/2012 07:50;PORTE D AUTEUIL
1310764;30/05/2012 08:10;BPI AUTEUIL PASSY
1310765;22/07/2013 17:00;PORTE DE PASSY
1310766;09/01/2013 16:55;BPI AUTEUIL PASSY
1310767;10/03/2013 08:05;PORTE D AUTEUIL
1310768;11/08/2013 18:24;BOULEVARD PERIPHERIQUE
